9-13 23-19 13-17 20-13 10-17 21-12 8-17 25-20 5-10 20-13 10-17 28-25 1-5 22-18 6-10 18-13 3-6 19-15 11-14 27-22 4-9 13-4 0-9 25-21 7-11 21-12 9-16 31-27 14-18 22-13 10-17 29-25 5-9 25-21 9-12 21-18 6-10 15-6 2-11 18-13 10-14 13-10 14-18 27-22 18-27 30-23 11-14	1/2-1/2
9-13 22-19 11-15 19-14 10-19 23-14 4-9 21-17 13-18 17-13 0-4 20-17 6-11 24-20 9-12 13-9 4-13 17-10 12-16 20-17 2-6 17-13 18-22 27-18 15-19 13-9 6-13-22 9-2 11-18 25-20 16-25 28-21-14 8-12 30-27 12-17 27-18 19-23 29-25	0-1
9-13 22-19 13-18 21-14 11-18 26-21 6-11 21-14 11-18 30-26 3-6 20-17 4-9 27-22 18-27 31-22 7-11 19-15 11-14 22-19 14-18 19-14 10-19 23-14 9-12 26-21 18-22 14-11 22-27 11-7 27-31 7-3 5-10 24-20 31-27 20-16 1-5 16-9 5-12 25-20 12-16 29-26 16-25 26-22 27-18 21-14-5 2-9 28-21 9-13 3-10 13-20 10-13 20-24 21-17 24-28 15-11 28-24 11-6 0-4 6-2 24-20 2-5	0-1
9-13 22-19 13-17 21-12 8-17 20-13 10-17 27-22 4-9 30-27 0-4 22-18 9-12 19-14 4-8 25-21 11-15 27-22 6-11 28-25 12-16 21-12 8-17 31-27 3-6 23-19 16-20 25-16 6-10 18-13	1-0
9-13 22-19 13-17 21-12 8-17 20-13 10-17 25-20 5-10 20-13 10-17 27-22 4-9 22-18 11-14 19-10 6-13-22 26-19 7-11 31-27 9-13 27-22 0-4 28-25 4-8 30-26 1-5 25-20 3-6 22-18 13-22 20-13 22-27 19-15 27-30 26-21 11-14	1-0
9-13 22-18 13-22 27-18 4-9 31-27 0-4 27-22 8-12 20-17 12-16 17-13 10-17 21-12 6-10 12-8 10-14 22-19 14-21 25-18 11-14 18-11 7-14 19-10 5-14 26-22 9-13 22-19 2-5 19-10 5-14 29-26 4-9 26-22 13-17 30-27 9-12 22-19 14-18 19-14 18-21 14-10 21-26 27-22 26-30 22-18 30-26 18-13 17-21 13-9 21-25 28-21 26-17 9-5 16-20	1-0
9-13 22-18 13-22 27-18 8-12 31-27 11-15 18-14 10-19 23-14 12-16 21-18 6-10 27-23 10-19 23-14 3-6 26-21 15-19 29-26 4-9 20-17 0-4 24-20 4-8 17-13 1-4 21-17 9-12 26-22 19-26 30-21 6-10 13-6 2-11	1/2-1/2
9-13 22-18 13-22 27-18 8-12 31-27 11-15 18-14 10-19 23-14 12-16 21-18 6-10 27-23 10-19 23-14 2-6 26-21 15-19 29-26 5-9 21-17 9-12 17-8 1-5 8-1 19-23 1-10 6-13-22-29 14-10 7-11 10-5 11-14 5-1 14-18 1-5 18-22 5-9 22-27 9-13 27-31 20-17 29-20 17-12 20-17 13-20 16-25 28-21 0-4	1/2-1/2
9-13 21-18 4-9 26-21 10-14 30-26 6-10 20-17 13-20 25-16 9-12 16-9 5-12 24-20 0-4 22-19 4-9 26-22 11-15 18-11 7-14 20-17 1-5 22-18 15-22 18-11 3-6 27-18 6-15 31-27 15-19 23-14 10-19 17-13 19-23 13-4 23-30 18-14 5-9 4-1 9-13 14-11 30-27 1-4 27-22 21-18 13-17 18-13 17-21 13-10 21-26 11-7 26-30 7-3 30-26 3-7 26-30 7-11 30-27 29-25 27-30 11-14 30-27 4-9 12-17 9-13 17-21 25-18 8-12	0-1
9-13 21-18 10-14 18-9 4-13 22-19 6-10 26-21 3-6 20-17 13-20 24-17 11-15 30-26 15-22 27-18-11 7-14 31-27 6-11 26-22 11-15 22-18 14-19 23-14 10-19 27-23 19-22 17-13 5-9 13-4 0-9 18-14 22-27 14-11 27-30 21-17 1-5 11-7 5-10 7-3 30-27 3-7 9-13 25-20 27-22 7-11 22-18 28-24 2-5 29-26 18-21 20-16 21-30 11-6 13-20 6-13 30-26 24-17 26-21 17-12 8-17 13-20 5-9 20-24 21-17 24-28 9-13 28-24 13-18 24-28 18-21 28-24 21-26 24-28 26-30 28-25 30-27 25-28 27-22 28-24 22-18 24-28 18-14 28-24 15-19 24-28 19-22 28-24 22-26 24-28 26-29 28-24 29-26 24-28 26-21 28-24 21-25 24-28 17-21 28-24 14-10 16-12 10-13 12-8 13-9 23-19 21-18 19-15 18-14 24-28 25-20 28-24 20-17	1-0
9-13 21-18 10-14 18-9 4-13 22-18 13-22 26-19-10 5-14 27-22 0-4 20-17 6-10 25-21 4-9 22-18 11-15 18-11 7-14 31-27 1-5 29-26 9-12 27-22 3-7 22-18 14-19 23-14 10-19 28-25 19-22 26-19 15-22 17-13 12-17 21-12 8-17 25-20 17-21 20-16 21-25 13-9 5-12 16-9 25-28	1/2-1/2
9-13 21-18 10-14 18-9 4-13 22-19 6-10 26-21 0-4 27-22 4-9 19-15 14-19 15-6 19-26 29-22 2-11 21-17 11-15 30-27 7-11 25-21 3-7 21-18 10-14 17-10 14-21 10-6 5-10 6-2 10-14 2-6 21-25 28-21 14-19 23-14 11-18-25 20-16 8-12 27-23 12-17 6-10 25-29 22-18 17-21 24-20 29-26 31-27 15-19 23-14 26-22 18-13 22-31 13-4 1-8 10-6 31-27 6-11 27-22 11-15 21-25 20-17 22-18 16-12	1/2-1/2
9-13 21-18 10-14 18-9 4-13 22-19 6-10 26-21 0-4 19-15 3-6 21-17 13-18 17-13 10-17 20-13 5-9 30-26 18-21 26-17 9-18 17-13 18-21 25-18 14-21 23-19 8-12 27-23 12-16 31-27 1-5 13-10 6-13 15-6 2-11 19-15 11-14 15-11 13-18 29-25 21-26 11-6 26-30 6-2 5-9 2-6 14-19 23-14 30-23 14-10 18-22 10-5 22-26 6-10 4-8 5-1 23-19 1-4 9-12 10-13 19-22 4-9 26-30 9-5 30-26 5-2 7-11 2-6 11-15 6-11 15-19 11-14 19-23 14-18 12-17 18-27 23-30 13-20 26-29	1-0
9-13 21-18 8-12 18-9 4-13 20-16 11-14 16-9 5-12 22-18 13-22 27-18-11 7-14 24-20 0-4 31-27 12-16 20-17 4-9 27-22 6-11 22-19 11-15 17-12 15-22 12-5 2-9 26-19 9-13 30-26 13-18 26-21 18-22 21-17 22-27 17-13 10-17 19-10 27-31 28-24 16-20 25-16 17-21 16-12 31-27 12-9 3-7 9-5 7-11 5-2 11-15 10-6	0-1
9-13 21-18 8-12 18-9 4-13 20-16 5-9 26-21 0-4 30-26 4-8 25-20 11-15 20-17 13-20 24-17 10-13 17-10 6-13 21-18 7-11 23-19 3-7 19-14 2-5 22-19 15-22 26-19 13-22 27-18 5-10 14-5 1-10 19-15 10-13 15-6 13-22 6-2 12-17 28-25 17-20 25-21 9-13 2-6 13-17 21-12 8-17 6-10 17-21 10-13 21-26 13-17 20-24 16-12 26-30 12-9 30-27 9-5 27-23 5-2 7-11	1/2-1/2
9-13 21-18 8-12 18-9 4-13 20-16 5-9 25-21 0-4 24-20 4-8 22-18 13-22 27-18 10-13 30-27 13-22 27-18 6-10 20-17 1-5 26-22 11-14 18-11 7-14 31-27 3-7 22-18 7-11 27-22 2-6 28-24	0-1
9-13 21-18 8-12 18-9 4-13 20-16 11-14 16-9 5-12 22-18 13-22 27-18-11 7-14 31-27 0-4 27-22 12-16 24-20 6-11 20-17 4-9 17-12 2-5 26-21 11-15 22-18 3-7 18-11 7-14 21-18 14-21 25-18 16-20 12-8 10-13 18-14 9-12 14-11 12-16 11-6 5-9 6-2 9-12 2-6 13-18 6-10 18-21	1/2-1/2
9-13 21-17 4-9 22-19 0-4 19-15 13-18 20-16 9-13 24-20 4-9 26-21 1-4 21-14 11-18 30-26 7-11 26-22 11-14 22-19 6-11 15-6 2-11 25-21 18-25 28-21 3-6 19-15 13-18 29-25 9-13 23-19 14-23-30 21-14-7 13-18 7-3 5-9 3-7 30-26 7-11 26-21 11-2 21-28 31-27 10-14 2-6 14-19 6-10 18-21 27-23 19-22 15-11 21-26 11-6 26-29 6-2 9-13 2-5 28-24 5-9 13-18 9-0 29-25 23-19 22-27 17-13 24-17 10-14 17-10 14-21-28	0-1
9-13 20-17 13-20 24-17 4-9 22-18 9-12 18-14 11-18 21-14 12-21 25-18 10-19 23-14 8-12 26-21 0-4 29-25 4-8 25-20 6-11 27-22 12-17 20-13 5-10 14-5 1-10-17-26 30-21 8-12 18-13 11-14 13-9 7-11 31-27 11-15 27-23 2-6 9-5 6-11 5-2 3-7 22-18 12-17 21-12 14-21 2-6	0-1
9-13 20-17 13-20 24-17 4-9 22-18 10-14 27-22 9-12 31-27 0-4 18-13 14-18 21-14 11-18 26-21 6-11 21-14 11-18 13-9 4-13-20 25-16-9 5-12 22-13 12-17 13-9 8-12 27-22 12-16 23-19 7-11 22-18 11-15 19-14 15-19 29-26 19-23 14-10 16-20 18-14 20-24 14-11 3-7 11-6 2-11 10-6 17-20 6-3 20-25 28-21 24-28 21-18 28-25 26-22 25-20 3-6 20-17 6-15 17-12 18-13 12-5 15-19 5-2 13-10 1-4 19-14 4-8 14-18	0-1
9-13 20-17 13-20 24-17 4-9 22-18 10-14 26-22 9-12 22-19 12-16 19-10 6-13-20 28-24 0-4 24-17 4-9 27-22 5-10 31-27 9-12 22-19 11-14 18-11 7-14 27-22 1-4 30-26 4-9 19-15 9-13 22-18 13-20 18-11 20-24 21-18 24-28 25-21 16-20	1-0
9-13 20-16 4-9 24-20 1-4 21-18 11-14 18-11 7-14 22-19 8-12 26-21 4-8 28-24 12-17 21-12 8-17 30-26 14-18 27-22 18-27 31-22 0-4 19-14 10-19 22-15 3-7 25-21 4-8 21-12 8-17 23-19 7-11 29-25 9-12 16-9 5-12 20-16 6-10 15-6 2-11 16-9 17-21	1/2-1/2
9-13 20-16 4-9 22-18 13-22 27-18 10-13 26-22 13-17 21-12 8-17 25-20 0-4 20-13 11-14 18-11 9-18-27 31-22 7-14 28-25 4-9 25-21 6-10 22-18 14-19 23-14 10-19 29-26 3-6 24-20 6-10 20-17 19-22 26-19 10-13 17-10 5-14-23 21-17 2-6 18-14 6-10	1/2-1/2
9-13 20-16 4-9 24-20 0-4 21-17 8-12 17-8 13-18 22-13 10-17-24 23-19 9-13 19-15 11-14 27-22 6-10 31-27 4-9 27-23 3-6 22-19 14-18 25-20 18-21 26-17 9-12 16-9 5-12-21 29-25 13-18 20-17 2-5 17-12 10-13 19-14 21-26 30-21 13-17 12-9 5-12 14-10 17-26 10-3 26-29	1/2-1/2
9-13 20-16 4-9 24-20 0-4 21-17 13-18 22-13 9-18 26-22 5-9 22-13 9-18 28-24 2-5 30-26 11-14 27-22 18-27 31-22 7-11 25-21 11-15 17-13 10-17 20-13 15-19 22-15 6-11 15-6 3-10-17 21-12 8-17 26-21 17-26 29-22 4-9 22-19 9-13	1/2-1/2
9-13 20-16 4-9 24-20 0-4 21-17 13-18 22-13 9-18 26-22 5-9 22-13 9-18 30-26 4-9 27-22 18-27 31-22 11-14 25-21 9-13 16-12 6-11 12-9 1-5 28-24 5-12 20-16 13-20 24-17 10-13 17-10 12-17 21-12 8-17 16-12 17-20 12-9 20-24 10-5 24-28 5-1 28-24 9-4 24-20 26-21 3-6 4-0 6-10 22-19 20-16 0-4 11-15 1-5 15-22 21-17 2-9 4-13-6	1/2-1/2
9-13 20-16 4-9 24-20 0-4 21-17 13-18 22-13 9-18 26-22 5-9 22-13 9-18 30-26 4-9 27-22 18-27 31-22 2-5 25-21 11-14 28-24 9-13 16-12 14-18 21-14 10-19 17-10 6-13 22-15 8-17 26-21 17-26 29-22 13-17 20-13 7-11 15-6 3-10-17	1/2-1/2
9-13 20-16 4-9 24-20 1-4 21-17 11-14 22-19 7-11 26-21 9-12 16-9 5-12 20-16 13-20 16-9 4-13 25-16 0-4 19-15 2-5 29-25 13-17 21-12 8-17 25-21 17-26 30-21 3-7 21-17 4-8 28-25 14-19 23-14 11-18 27-22 18-27 31-22 10-14 17-13 14-18 13-9 5-12	1/2-1/2
9-13 20-16 4-9 24-20 1-4 21-17 11-14 22-19 7-11 26-21 11-15 30-26 15-22 27-18-11 6-15 23-19 15-22 26-19 9-12 16-9 5-12 19-14 10-19 17-10 12-16 20-17 19-22 17-13 8-12 29-26	0-1
9-13 20-16 4-9 24-20 1-4 21-18 11-14 18-11 7-14 22-19 8-12 27-22 4-8 28-24 12-17 26-21 17-26 30-21 3-7 31-27 6-11 19-15 14-18 15-6 2-11 21-14 10-19-26 29-22 11-15 25-21 5-10 23-19 7-11 27-23 11-14	1-0
9-13 20-16 8-12 16-9 5-12 22-18 13-22 27-18 4-8 24-20 12-16 20-17 0-4 31-27 10-14 27-22 6-10 25-20 16-25 29-20 4-9 20-16 2-5 28-24 11-15 18-11 7-14 17-12 8-17 21-12 3-6 12-8 9-13 16-12 13-17 23-19 14-23 22-18 6-11 18-13 10-14 13-9 5-10 9-5 14-19 5-2 10-14 2-6 14-18 6-10 18-22 10-13 22-29 13-20 19-22	1-0
9-13 20-16 13-18 22-13 10-17 21-12 8-17 23-19 11-15 25-20 15-22 20-13 5-10 27-18 10-17 28-25 6-10 31-27 7-11 27-23 3-6 25-21 4-8 21-12 8-17 29-25 0-4 16-12 2-5 23-19 4-9 12-8 11-15 19-14 10-19 25-20 9-12 20-13 12-16 26-21 19-23 21-17 15-19 17-12 5-10 13-9 6-11 9-4 19-22 4-0 22-27 30-26 27-30 26-21 30-26 21-17 26-21 18-13 10-14 13-10 16-20 0-4 20-25 4-9 25-29 10-5 1-10 9-13 11-15 13-6 29-25 17-13	1/2-1/2
9-13 20-16 13-18 21-14 11-18 22-13 10-17 25-20 5-10 20-13 10-17 27-22 7-11 23-19 1-5 19-15 11-14 28-25 5-10 25-21 10-13 21-12 8-17 16-12 4-9 12-5 2-9 31-27 0-4 29-25 4-8 25-21 9-12 27-23 6-11 15-6 3-10 23-19 14-23 21-18 23-27 30-23 17-20	1/2-1/2
9-13 20-16 13-18 22-13 10-17 21-12 8-17 27-22 4-9 23-19 0-4 31-27 9-13 19-15 11-14 25-21 4-8 21-12 8-17 16-12 6-10 28-25 3-6 25-20 14-19 27-23 10-14 29-25 14-18 23-14 18-27 30-23 6-11 15-6 2-11-18 20-16 5-10 25-20 18-21	1/2-1/2
9-13 20-16 13-18 22-13 10-17 21-12 8-17 25-20 5-10 20-13 10-17 28-25 6-10 27-22 11-14 22-19 10-13 19-10 17-20 24-17 13-20 16-12 20-24 23-19 2-5 19-14 4-9 12-8 9-13 25-20 0-4 31-27 24-28 29-25 28-21 26-17 13-18 27-22 18-27 30-23 7-11 14-7 5-14 17-13 14-18 20-17 18-21 23-19 21-25 19-14 25-29 14-10	0-1
9-13 20-16 13-18 22-13 10-17 21-12 8-17 27-22 6-10 25-21 4-8 21-12 8-17 22-18 11-14 18-11 7-14 31-27 0-4 27-22 4-9 22-19 9-13 16-12 14-18 28-25 18-22 19-15 22-27 23-19 13-18 30-23 18-22 25-20 10-13 19-14 22-27 14-11 27-30 26-22 30-27 22-19 27-22 11-7 17-21 20-16 21-26 19-14 22-27 29-22 27-18-11 15-6 2-11 24-20 11-14 12-9 5-12 16-9 14-18	1-0
9-13 20-16 13-18 22-13 10-17 21-12 8-17 27-22 4-9 25-21 0-4 21-12 4-8 28-25 8-17 25-21 9-12 16-9 5-12 31-27 6-10 23-19 3-6 19-15 1-4 27-23 4-8 22-19 10-13 30-27 12-16 21-12 8-17 27-22 2-5 29-25 16-20 25-16 5-9 24-20 17-24 26-21 24-28 21-18 13-17 16-12 9-16 19-14 17-20 14-10 6-13 18-9 11-14	1-0
9-13 20-16 13-18 22-13 10-17 21-12 8-17 27-22 6-10 22-18 3-6 31-27 5-9 27-22 1-5 25-21 4-8 21-12 8-17 29-25 0-4 25-21 4-8 21-12 8-17 26-21 17-26 30-21 10-13 28-25 11-14 18-11 6-15 25-20 5-10 23-19 2-6 21-17 6-11 17-12 11-14 12-5 14-23 5-2 10-14	1/2-1/2
9-12 23-19 5-9 19-14 10-19 22-15 9-13 21-17 12-21 26-17-10 6-13 15-6 3-10 25-21 4-9 28-25 9-12 27-22 12-16 31-27 0-4 27-23 4-9 23-19 2-6 30-27 6-11 19-15 9-12 15-6 13-17 20-13 10-17-26 6-2 26-30 27-23 7-11 22-18 30-27 18-13 11-14 2-6 14-18 13-9 18-22 23-19 27-30 19-14 22-27 14-10 27-31 9-4 31-27 4-0 27-22 0-4 30-26 6-3 26-30 3-6 30-26 6-2 26-30 10-6 30-26 6-3 26-30 3-6 30-26 6-10 26-30 10-13 30-26 4-9 26-21 25-18 12-17 13-20 16-25	1/2-1/2
9-12 23-19 5-9 19-14 10-19 22-15 9-13 27-22 11-14 22-18 13-22 26-19-10 6-13 20-17 13-20 25-16-9 4-13 24-20 0-4 21-17 13-18 31-27 1-5 20-16 5-10 28-25 3-6 30-26 2-5 26-22 5-9 22-13 9-18 17-13 10-17 25-21	1/2-1/2
9-12 23-19 4-9 19-14 10-19 22-15 12-16 27-22 11-14 20-17 9-12 22-18 0-4 18-11 7-14 31-27 5-10 27-22 14-19 22-18 19-23 18-13 23-27 30-23 10-14 24-20 14-19 23-14 6-10 13-6 2-11-18 21-14 12-21-30 29-26 30-21 25-18 16-25 28-21 4-9 14-10 8-12 15-11 12-16 11-6 16-20 21-17 1-4 6-2	1/2-1/2
9-12 23-19 11-14 27-23 12-16 22-18 4-9 18-11 6-15-22 26-19 7-11 19-14 11-18 21-14 10-19 23-14 9-13 20-17 13-20 24-17 0-4 31-27 4-9 27-22 9-12 22-19 12-21 25-18 8-12 19-15 12-17 14-11 5-9 30-26 17-20 26-22 1-5 22-19 9-13 18-9 5-12 19-14 3-7 29-26 12-17 26-22 17-21 22-18 20-25 14-10	1/2-1/2
9-12 23-19 11-14 19-15 12-17 21-12 8-17 20-13 10-17 25-20 5-10 20-13 10-17 22-18 14-21 29-25 4-9 25-18 6-10 27-22 1-5 31-27 17-21 26-17 9-13 18-9 5-12-21 22-18 0-4 24-20 4-9 20-17 2-6 27-22 7-11 30-27 21-26 18-13 9-18 22-13 26-29 27-23 29-26 13-9 26-21 17-12 21-17 12-8 17-12 9-4 12-9 4-0 9-5 0-4 10-13 23-19 5-10 4-9 13-18 8-4 11-14 4-1 14-23 9-5 10-13 5-10 13-17 10-14 17-21 1-5	1/2-1/2
9-12 23-19 11-14 19-15 12-17 21-12 8-17 20-13 10-17 27-23 4-9 22-18 14-21 25-18 0-4 31-27 5-10 27-22 9-12 18-13 7-11 28-25 11-14 25-20 4-9 13-4 1-8 20-13 10-17 22-19 6-10 29-25 12-16 30-27 10-13 19-10 17-20	1-0
9-12 23-19 11-14 27-23 12-16 22-18 4-9 18-11 6-15-22 26-19 7-11 19-14 11-18 21-14 10-19 23-14 8-12 30-26 0-4 26-21 2-6 31-27 3-7 27-23 4-8 21-18 6-11 29-26 5-10 14-5 1-10 26-21 10-13 18-14 11-18 21-14 13-18 14-10 9-13 10-5 18-22 5-1 22-26 1-5 26-29 5-9 13-18 23-19 29-26 25-21 18-25 28-21 16-25 9-16 26-17	1/2-1/2
9-12 23-19 12-16 19-14 10-19 22-15 4-9 21-18 9-12 27-22 5-10 18-13 10-17 20-13 0-4 22-18 11-14 18-11 7-14 31-27 2-5 27-23 5-10 15-11 6-15 13-6 3-10 26-21 14-18 21-14-5 1-10 30-26 4-9 23-19 15-22 26-19 9-13 19-15 10-14 15-11 13-18	0-1
9-12 23-19 12-16 19-15 4-9 22-18 10-13 27-22 0-4 20-17 13-20 24-17 9-12 31-27 5-10 27-23 4-9 22-19 11-14 18-11 7-14 26-22 9-13 21-18 13-20 18-11 1-4 30-26 12-17 19-14 10-19 23-14 3-7 28-24 17-21 26-17 4-9 25-21 20-25 29-20 16-25 22-18 25-29 17-13 29-26 13-4 26-17 4-1 8-12 1-5 2-9 11-2 17-13 2-5 13-22 14-10 22-18	1/2-1/2
9-12 23-19 12-16 19-14 11-18 21-14 10-19 22-15 4-9 27-22 9-13 31-27 0-4 20-17 13-20 24-17 4-9 22-18 9-13 18-9 5-12-21 26-17 7-11 27-22 11-14 22-18 14-21 25-18 2-5 29-25 5-9 17-13 9-12 13-9 12-17 18-14 17-20 25-21 8-12 21-18 20-24 14-11 6-10 11-7 10-13 18-14 16-20 30-27	1/2-1/2
9-12 23-19 12-16 19-15 4-9 22-18 11-14 18-11 7-14 27-22 9-13 31-27 5-9 27-23 0-4 20-17 13-20 24-17 9-13 17-12 8-17 21-12 2-5 23-19 14-23 30-27 23-30 12-8 30-21 25-18-9-2 3-7 2-11 7-14 15-11 10-13 11-6 14-18 22-19 13-17 6-2 4-9 19-14 17-21 14-10 9-13 10-6 21-26 29-22 18-27 6-3 13-18	1/2-1/2
9-12 23-19 12-16 19-15 4-9 22-18 11-14 18-11 7-14 27-22 9-13 20-17 13-20 24-17 0-4 22-18 14-19 31-27 4-9 17-12 8-17 21-12 19-23 27-22 3-7 12-8 10-13 15-11 6-15 18-14 15-19 22-15 13-18 14-11 7-14 15-11 9-12 11-7 2-6 26-21 12-17 21-12 18-22 7-3 14-19 3-10 5-14 12-9 22-27 9-4 27-31 4-0 31-27 0-4 27-22 4-9 22-18 25-21 18-25 29-20 16-25 28-21 19-22 9-13	0-1
9-12 22-19 5-9 19-14 10-19 23-14 11-18 21-14 1-5 27-23 6-11 26-21 11-18 21-14 9-13 23-19 3-6 31-27 12-16 27-23 13-18 20-17 18-22 17-13 5-10 14-5 2-9-18 25-20 16-25 28-21-14 22-27 19-15 27-31 23-19 8-12 24-20 4-9 29-26 12-16 20-17 16-20 14-10 6-13 17-10 20-25	1/2-1/2
9-12 22-19 5-9 27-22 12-16 31-27 11-14 20-17 9-12 19-15 4-9 22-18 0-4 18-11 7-14 27-22 9-13 22-19 13-20 24-17 4-9 26-22 9-13 28-24 13-20 24-17 1-4 22-18 4-9 18-11 10-14 19-10 6-13-20 21-18 20-24 25-21 24-28 30-26 28-25	1-0
9-12 22-19 5-9 19-14 10-19 23-14 11-18 21-14 1-5 27-22 6-11 22-18 9-13 18-9 11-18 20-16 4-13 16-9 5-12 26-21 3-6 21-14 2-5 31-27 12-17 29-26 0-4 25-20 6-11 28-25 11-18 20-16 4-9 26-21 17-26 30-21-14 13-18 27-23 18-22 25-21 9-13 24-20 13-18 21-17 18-21 17-13	1/2-1/2
9-12 22-19 12-16 27-22 4-9 22-18 11-14 18-11 7-14 31-27 9-13 27-22 5-9 19-15 0-4 30-27 9-12 20-17 13-20 24-17 1-5 22-18 14-19 23-14 10-19 27-23 6-10 23-14 10-19 18-14 4-9 26-22 19-26 29-22 2-6 22-18 6-10 14-11 10-14 17-13 3-7 13-4 12-17 21-12 14-21 25-18 7-14-21 4-1	1/2-1/2
9-12 22-19 12-16 19-14 10-19 23-14 11-18 21-14 4-9 27-22 9-13 31-27 0-4 20-17 13-20 24-17 4-9 22-18 9-12 26-21 6-11 27-23 3-6 29-26 6-10 23-19 11-15 26-22 2-6 30-27 1-4 18-13 5-9 14-5 9-18 21-14 12-21 25-18 4-9 27-23 6-11 14-10 9-12 5-2 12-17 2-6 17-21 18-13 21-26 22-18	0-1
9-12 22-18 5-9 20-17 1-5 27-22 9-13 18-9 4-13-20 24-17 0-4 22-18 11-14 18-11 7-14 31-27 6-11 27-22 4-9 22-18 3-7 26-22 12-16 22-19 11-15 18-11 7-14 30-26 15-22 26-19 9-13 28-24 13-20 24-17 5-9 29-26 9-13 17-12 8-17 21-12 14-18 19-14 10-19 23-14 13-17 14-10 17-20 26-21	1/2-1/2
9-12 22-18 4-9 27-22 12-16 22-19 11-14 18-11 7-14 31-27 9-13 26-22 5-9 19-15 0-4 21-17 14-18 30-26 2-5 26-21 8-12 17-8 3-7 21-14 10-19-26 29-22 9-12 22-19 7-11 27-22 12-17 22-18 13-22 20-13 5-10 19-14 11-18 13-9 4-13 25-20 16-25 28-21-14-5 1-10 8-4 13-17 4-1 22-26 1-5 10-14 5-9 26-29 9-13 29-26 13-20 26-21	1/2-1/2
9-12 22-18 4-9 20-17 0-4 27-22 12-16 22-19 9-12 30-27 11-14 18-11 7-14 26-22 4-9 22-18 3-7 18-11 7-14 27-22 9-13 31-27 13-20 24-17 5-9 19-15 9-13 22-19 13-20 21-17 12-21 25-18-11 10-13 27-22 13-17 29-26 1-4 11-7 6-10 7-3 4-9 15-11 9-12 3-6 10-13 6-10 20-24 10-14 17-20 14-18 13-17 18-13 17-21 26-17 12-21 13-17 21-26 19-15 26-30 11-6	0-1
9-12 22-18 4-9 27-22 12-16 20-17 0-4 31-27 10-14 18-13 9-18 22-13 5-10 26-22 11-15 30-26 2-5 22-18 7-11 24-20 8-12 17-8 10-17-24 18-13 5-9 26-22 9-18 22-13 6-10 13-6 3-10 21-17 4-9 17-12 10-13 12-5 1-10 8-4 13-18 4-1 15-19 1-5 19-22 5-2 22-31 2-6 18-22 6-15 31-27 15-19 16-20 25-16 27-30	1/2-1/2
9-12 22-18 4-9 27-22 12-16 31-27 10-14 18-13 9-18 22-13 0-4 26-22 5-9 20-17 9-18 22-13 2-5 21-18 14-21 25-18 5-10 27-22 10-14 29-25 14-21 25-18 1-5 23-19 5-10 24-20 16-25 28-21 10-14 19-10 4-9 13-4 6-13-20	1/2-1/2
9-12 22-18 4-9 27-22 12-16 22-19 11-14 18-11 7-14 31-27 9-13 27-22 5-9 19-15 0-4 30-27 9-12 20-17 13-20 24-17 4-9 22-18 10-13 18-11 13-20 27-22 1-5 21-18 5-10 18-14 10-19 23-14 12-17 14-10 6-13 28-24 9-12 26-21 17-26 24-17-10	1/2-1/2
9-12 22-18 12-17 21-12 8-17 20-13 10-17 25-20 5-10 20-13 10-17 27-22 4-9 28-25 0-4 31-27 11-14 18-11 7-14 25-21 9-12 22-18 6-11 18-13 4-8 13-9 12-16 21-12 8-17 27-22 2-6 22-19 14-18 26-21 18-25 29-20-13 11-15 19-14	0-1
9-12 22-18 12-17 21-12 8-17 20-13 10-17 27-22 4-9 31-27 11-14 18-11 7-14 25-21 0-4 21-12 9-16 26-21 4-9 22-18 6-11 29-25 5-10 24-20 10-13 27-22 2-5 21-17 14-21 17-10 5-14 25-18 14-21	1-0
9-12 21-18 4-9 18-14 11-18 22-13-4 0-9 20-16 12-17 23-19 9-13 25-21 7-11 21-12 8-17 16-12 11-14 19-15 14-18 28-25 3-7 27-23 10-14 31-27 6-11 15-6 2-11 12-8 11-15 25-20 5-9 26-22 7-11 29-26 18-21 20-16 21-25 26-21 17-26 30-21 25-28 24-20 28-24 21-17 24-28 17-10 9-13 16-12 28-25 20-16 25-21 10-6 21-26 6-2 26-19 2-6 1-5 12-9 5-12 16-9 19-22 27-18 13-22 6-3 14-18 3-7 11-14 7-11 22-26 9-5 26-29 5-1 29-26 1-5 26-21 5-9 21-17 8-4 15-19 11-15 18-22 15-11	0-1
9-12 21-18 4-9 26-21 12-16 20-17 10-14 30-26 9-12 24-20 5-10 28-24 0-4 22-19 11-15 18-11 15-22 27-18 7-14 18-11 6-15 31-27 10-14 17-13 3-6 26-22 1-5 22-18 5-10 18-11 10-17-26 29-22 6-10 23-19 4-9 11-7 2-6 27-23 9-13 7-3 13-17 20-13 10-17 3-10 17-20	1/2-1/2
9-12 21-18 4-9 26-21 12-16 20-17 10-14 30-26 9-12 24-20 5-10 28-24 0-4 22-19 11-15 18-11 15-22 27-18 7-14 18-11 6-15 17-13 10-17 20-13 12-17 21-12 8-17 31-27 3-6 27-22 1-5 22-18 5-9 26-21 17-26 29-22 2-5 24-20 5-10 20-17 10-14	1/2-1/2
