#  Lines of Action transcripts generated by True Online TD(lambda) training.
#  Starting positions:
#    LOA:
#        . B B B B B B .
#        W . . . . . . W
#        W . . . . . . W
#        W . . . . . . W
#        W . . . . . . W
#        W . . . . . . W
#        W . . . . . . W
#        . B B B B B B .
#    Scrambled Eggs:
#        . W B W B W B .
#        B . . . . . . W
#        W . . . . . . B
#        B . . . . . . W
#        W . . . . . . B
#        B . . . . . . W
#        W . . . . . . B
#        . B W B W B W .
#  Results:
#      1-0: Black (side to move first) won
#      0-1: White won
#      1/2-1/2: Draw
#  Format per line is:
#      Starting position  <tab>  Space-separated list of moves  <tab>  Result
Scrambled-Eggs	31-29 59-52 3-21 52-28 62-46 8-17 16-2 61-29 5-29 55-62 60-42 23-37 32-35 62-59 21-39 57-33 46-62 28-7 58-34 7-28 1-28 40-49 62-60 37-53 48-27 17-3 60-36 3-7 2-26 59-52 29-11 6-27 42-18 7-5 36-63 49-40 63-36 24-17 26-50 40-19 50-29 5-14 29-50 33-24 34-48 14-11 15-13 52-45 48-27 24-33 50-34 4-28 13-22 45-61 47-29 28-14 39-30	1-0
LOA	58-42 32-18 6-20 15-63 60-36 63-36 3-21 55-53 42-60 53-26 20-34 24-17 62-54 40-19 57-33 39-21 59-43 8-32 1-19 16-40 60-36 48-34 61-34 26-44 54-27 40-56 43-57 44-30 19-10 56-40 57-43 17-8 33-24 31-55 43-29 47-54 36-20 54-27 5-19 27-9 34-32 55-28 4-28 30-44 32-18 44-42 28-25	1-0
Scrambled-Eggs	62-46 40-58 47-45 58-44 60-42 23-5 48-34 59-62 3-17 6-1 42-24 44-60 34-37 5-12 37-34 12-30 24-10 4-7 32-41 57-48 45-42 7-21 17-3 60-52 46-43 61-54 43-40 52-38 15-12 39-46 34-32 48-57 42-28 54-63 31-55 38-36 16-25 46-43 32-34 62-59 40-24 36-15 28-42 59-41 34-33 15-36 33-60 63-60 55-54 43-46 42-56 30-37 3-6 57-25 6-3 46-10 54-61 41-17 3-6 36-45 12-19 37-5 19-27 1-19 56-32 17-35 61-43 21-23 24-48 25-27 6-27 23-30 48-57 30-21 43-52 45-31 52-43 60-52 27-25 8-26 25-11 31-29 32-41 19-17 11-4 52-36 43-34 10-19 57-33 36-20 4-20 29-22 34-58 35-37 41-17 19-27 17-24 37-46 20-17 46-30 24-10 2-4 58-34 5-7 17-20 30-12 34-43 27-29 10-12 29-45 12-11 22-30 43-34 21-39 11-25 7-14 20-4 26-29 4-18	1-0
Scrambled-Eggs	16-34 4-22 48-50 39-36 50-52 57-29 5-19 8-26 58-40 24-28 34-61 26-42 3-12 6-3 40-49 3-6 12-14 36-27 60-42 6-20 42-26 27-41 26-40 59-43 19-5 20-44 52-38 2-38 40-56 23-37 32-25 28-12 62-44 55-62 47-23 62-30 5-3 12-9 15-12 9-12 49-40 30-26 3-5 26-30 25-18 12-33 56-42 33-36 1-19 30-27 61-43 38-35 42-58 22-4 5-29 4-28 31-38 41-50 40-26 50-51 43-41 27-13 14-30 36-32 26-2 35-59 44-28 51-42 41-27 32-50 23-15 42-41 29-50 59-45 19-12 41-43 18-17 13-22 28-35 22-50 17-16 37-46 27-29 43-61 35-26 45-59 30-44 50-32 15-6 61-58 16-32 46-55 2-4 58-42 29-36 55-46 6-13 59-60 26-10 46-62 36-29 62-44 4-3 60-61 29-28 44-53 12-5 42-28 32-40 28-10 3-12 10-19 38-47 61-52 13-6 19-28 5-3 28-29 6-4 29-11 4-28 11-27 3-19 27-43	0-1
LOA	1-17 16-34 6-1 47-61 17-44 8-35 5-19 55-28 19-5 32-36 3-21 61-37 62-35 48-49 1-8 36-27 60-28 24-28 4-28 34-10 44-42 49-50 35-17 40-26 5-19 50-29 42-51 29-53 2-11 10-34 59-56 39-21 58-49 15-39 17-10 53-29 28-36 34-25 19-5 21-19 11-29 39-36 57-33 25-34 8-1 34-38	0-1
Scrambled-Eggs	58-40 55-53 47-29 2-16 15-36 57-36 62-55 39-21 60-36 4-22 32-50 21-3 55-62 61-29 5-29 3-17 29-26 6-30 26-42 23-14 42-58 17-33 36-44 53-50 62-35 50-32 48-41 24-27 1-25 30-54 25-1 54-61 1-25 59-35 41-59 22-20 25-52 35-11 52-28 14-28 59-41 20-44 41-57 28-37 31-29 61-58 29-27 58-40 57-56 11-9 56-49 32-25 27-25 8-32 49-48 37-34 48-34	1-0
LOA	4-18 48-34 59-45 8-26 45-59 31-28 18-27 16-43 1-28 55-54 5-21 54-36 60-36 43-16 57-48 34-61 36-22 39-7 59-35 61-43 21-17 26-12 22-18 23-19 58-34 15-29 28-7 47-20 2-26 12-28 18-0 32-25 34-36 40-42 26-40 42-45 0-4 45-61 7-28 19-33 4-18 61-59 3-1 33-51 1-3 25-52 48-20 24-42 3-12 16-9 40-48 59-50 6-34 50-54 12-52 42-24 18-21 43-44 35-14 24-42 21-5 9-11 17-44 11-4 14-35 54-38 48-40 4-11 5-6 38-52 40-49 11-12 6-15 51-33 62-55 42-40 49-33 12-33 36-54 29-47 44-41 33-24 35-21 24-8 55-37 52-34 28-46 8-10 41-45 10-37 15-22 40-44 54-30 47-54 45-38	1-0
LOA	3-21 31-45 4-13 47-7 2-16 45-59 1-17 40-41 21-39 7-14 13-37 15-29 61-29 55-37 62-38 37-33 60-33 23-37 17-3 59-43 39-31 43-61 58-44 14-38 31-22 38-45 57-36 41-57 5-2 24-26 22-13 57-36 13-15 26-12 15-36 61-62 29-43 62-61 43-27 37-13 16-17 12-36 27-28 36-39 28-21 32-56 21-35 39-31 2-9 61-54 17-16 45-59 9-27 56-42 27-9 8-35 16-0 42-40 44-62 31-45 62-60 13-11 0-36 11-43 9-16 40-49 3-10 49-52 33-26 48-34	0-1
LOA	4-20 31-45 6-27 45-63 3-21 40-26 5-19 48-27 57-41 32-0 61-47 26-50 1-28 27-54 19-12 24-26 2-29 0-27 60-46 55-52 21-5 52-38 41-44 23-20 12-15 8-10 15-36 26-58 29-50 54-52 5-12 27-25 36-18 20-23 62-58 16-24 18-36 63-45 58-56 24-27 12-52 39-36 47-54 38-14 50-34 45-9 56-35 10-13 35-53 36-43 52-49 25-49 54-30 9-12 59-58 49-28 44-47 13-29 30-12 43-61 53-52 23-22 58-60 28-25 47-45 29-43 12-36 14-5 46-30 25-18 52-28 18-16 30-21 16-8 28-4 61-34 4-28 34-36 21-35 22-13 60-36	1-0
LOA	5-23 16-2 6-22 2-9 1-19 32-34 4-20 9-2 19-5 48-27 3-21 24-42 22-18 2-9 20-2 9-12 57-48 42-56 2-34 47-45 18-42 45-42 34-52 27-13 61-43 40-43 48-51 8-24 58-42 43-57 51-48 57-43 52-28 43-57 48-50 56-40 60-33 57-41 5-6 39-46 33-12 41-20 23-20 55-28 21-39 40-26 59-41 46-22 62-44 26-12 44-37 13-10 37-30 10-13 30-54 24-27 20-29 13-29 42-44 12-30	0-1
