#  International Draughts transcripts generated by TD(lambda) training.
#  Results:
#      1-0: Light (side to move first) won
#      0-1: Dark won
#      1/2-1/2: Draw
#  Starting position  <t>  Space-separated list of moves  <t>  Result
Draughts	17-23 30-25 16-21 25-16 11-22 34-29 13-17 32-27 23-32 36-27-16 12-21 38-34 6-11 29-24 18-29-38-27 37-32 27-36-25 35-31 25-36 42-31 17-23 44-38 7-13 47-42 23-27 42-36 19-24 46-42 27-33 38-27 11-16 42-37 16-22 27-16-25 15-20 37-33 1-6 48-44 6-11 40-35 13-18 33-28 24-33 31-26 20-31-40 43-37 33-42-31-22 41-35 40-31 45-41 2-7 41-35 31-40 39-34 7-12 34-28 18-24 28-19 22-27 44-38 12-17 38-33 27-38 49-44 38-49	1-0
Draughts	16-22 32-27 15-20 27-16 12-21 33-27 17-22 27-16-25 19-24 34-29 7-12 25-21 11-16 39-34 16-25 30-21 2-7 38-33 13-17 37-32 18-23 29-18-27 17-23 27-18 14-23 35-30 23-27 32-23 12-17 23-12 7-16-25 30-21 6-12 33-28 12-17 40-35 10-15 21-10 8-14 44-39 3-8 45-40 20-25 31-20 17-22 36-31 22-26 31-22 14-18 22-16 8-14 35-31 4-8 34-29 5-11 16-5 0-11 29-24 18-29 28-24 29-18 42-37 8-13 43-38 14-19 40-35 13-17 38-34 17-22 35-30 1-5 10-1 18-24 48-44 11-16 1-23 22-27 23-36 9-14 36-9 16-22 34-29 22-27 29-18 27-33 37-28 19-24 18-29	0-1
Draughts	15-20 34-29 16-22 30-25 22-26 31-22 20-31 36-25 17-26 32-21 11-15 29-24 18-29 35-30 15-26 39-34 13-18 33-28 8-13 28-24 19-28-39 41-35 4-8 37-32 26-37 42-33 18-24 46-41 13-18 47-42 29-34 38-29 12-17 25-20 18-23 29-18-27 7-12 30-25 12-16 35-30 14-19 41-35 19-24 42-36 10-15 20-11-22-13-4 5-10 4-31 6-11 31-13 3-7 13-29 7-12 29-34 39-28-37 43-32 2-7 27-22 12-16 45-41 16-27 32-23 11-16 23-18 10-15 44-38 1-6 36-31 16-22 18-14 9-18 25-20 15-21 30-25 21-30 48-44 6-12 38-34 22-26 31-22 12-16 22-11 18-24 34-28 24-33 44-38 33-44 49-38 7-13 35-31 13-18 41-36 0-5 11-0 18-23 40-35 30-41-32 0-16 23-27 16-33 32-36 31-42	0-1
Draughts	15-21 32-27 17-22 34-29 21-25 31-20 13-17 36-31 19-24 41-36 7-13 27-23 17-28 46-41 16-21 33-27 22-33 38-27 28-33 37-28-19 13-17 44-38 17-22 27-16-25 12-17 36-32 17-22 42-37 2-7 31-26 22-31 35-26 11-16 32-27 7-12 26-21 16-22 27-16-7 3-12 37-32 10-15 20-11-2 18-24 29-18 14-23 32-27 23-32 2-18 12-16 21-12 5-11 18-36 1-6 12-1 8-14 19-8 4-13 1-34 13-17 34-6-15 0-5 36-31 9-14 25-20 14-19 15-26 5-11 26-13 11-15 20-11 19-24 13-29	0-1
Draughts	16-22 32-26 18-23 33-27 23-32-21 34-29 22-27 36-32 27-36-25 38-34 17-22 34-28 21-26 30-21-32 11-16 41-36 19-24 29-18 14-23-34 39-28 15-20 36-31 16-21 37-33 22-27 33-22 21-26 32-21 20-25 21-30 6-11 22-16 12-21 43-37 13-18 31-25 10-15 25-16 11-22 48-43 15-21 28-23 18-27 35-31 27-32 37-26-17 7-13 45-41 13-22 44-39 21-26 39-34 26-35 40-31 5-11 41-35 11-15 49-44 3-7 30-25 7-13 34-29 9-14 42-37 1-5 46-41 4-9 37-32 22-27 32-23 15-21 25-16 13-17 23-12 14-19 29-24 19-28 12-7 2-13 43-37 28-33 37-28 5-11 16-5 0-11 44-39 13-17 31-25 8-14 28-24 14-18 24-13-22 11-16 22-11 9-14 35-31 14-19 39-34 19-24 41-36 24-28 34-23	0-1
Draughts	16-21 34-29 12-16 33-28 21-25 30-21-12-23 18-27 32-23 15-21 31-26 21-32 36-27 10-15 39-34 7-12 28-24 19-28-39 37-33 3-7 42-37 12-16 38-34 39-28-17 27-23 17-28 33-24 16-22 37-33 5-10 24-18 14-23 46-42 22-26 43-38 1-5 35-31 26-35-46-37-28 48-43 28-33 38-27-18 13-24 29-18 7-12 43-38 8-14 40-35 14-23 45-41 12-16 35-31 2-7 44-39 15-20 41-36 23-28 31-26 28-33 38-27 16-22 26-17 6-12 17-6-15 10-21 36-32 4-8 47-43 5-11 27-22 7-12 39-34 8-13 32-27 20-25 43-37 11-15 34-28 13-17 22-13 0-5 13-7 12-3 27-22 15-20 28-23 3-8 37-33 25-30 23-17 8-13 17-8 5-11 8-3 21-26 22-31 11-16 3-25 30-21 33-27 20-25 31-20 21-26 20-15 26-32 27-36 9-14 36-32 14-18 15-11 18-23 11-6 23-28 32-27 28-34 27-23 34-39 6-1 39-44 49-38	0-1
Draughts	19-24 33-28 24-33 38-27 15-20 43-38 16-21 27-22 17-26 31-22 18-23 30-25 21-30 35-31 13-18 32-26 10-15 31-25 30-21-32-43 48-37 5-10 34-28 23-34-43-32 36-27 18-24 22-17 12-23-32 40-35 15-21 44-38 21-26 35-30 1-5 41-35 7-13 35-31 26-35 30-41 32-36 41-32 24-28 42-37 28-33 38-27 2-7 47-42 6-12 45-41 11-16 41-35 10-15 32-26 16-22 26-17-6 7-12 6-17 13-22-33 37-28 15-21 28-24 14-18 24-13 8-17 39-34 17-23 34-28 23-34 49-44 21-26 44-39 20-25 39-28 9-14 46-41 26-31 35-26 5-11 42-36 4-8 26-22 11-15 41-35 25-30 28-24 30-41-32 22-17 3-7 24-18 14-23-12	1-0
Draughts	16-21 31-26 17-23 30-25 21-30 34-28 23-34 39-28 18-24 44-39 24-29 26-21 15-26 32-21 10-15 21-10 29-34 38-29 13-18 28-24 19-28 33-24-13 8-17 37-33 11-16 35-31 17-22 29-24 12-17 24-19 6-12 19-8 3-14 36-32 2-6 32-27 4-8 39-34 14-19 43-38 30-35 41-30 19-24 45-41 24-28 34-23 17-28-37 42-33 8-13 27-23 6-11 47-42 1-6 10-1 11-15 23-18 13-24 1-10 15-20 33-27 22-33-44 48-39 6-11 10-1 7-13 1-28-19 0-5 19-3 13-18 3-25 11-15 25-12 5-11 12-16 11-22 41-35 18-23 39-34 15-21 31-26 21-32 42-37 32-43 30-25 20-31 35-26-17-28 43-48 34-29 9-14 46-41 48-43 49-44 14-18 28-24 43-10 24-13 10-43 29-24 43-29 40-35 29-18-2 35-31 2-24 44-39 24-19 31-26 19-28 26-21 28-23 21-16 23-45 39-34 45-40 34-29 40-26 16-12 26-13 29-24 13-29 12-7 29-2	1-0
Draughts	19-24 32-27 18-23 27-18-29 15-20 36-32 11-15 41-36 16-21 34-28 5-11 45-41 21-26 31-22 17-26 32-21 15-26 37-32 26-37 43-32 14-19 38-34 19-24 29-18 13-24 28-19 12-16 47-43 20-25 30-21-12 7-16 32-27 3-7 35-30 8-14 19-8 4-13 27-23 1-5 43-37 13-17 23-12-1 2-6 1-12-25 7-13 25-16 11-22 34-28 9-14 28-23 14-18 23-14 22-27 33-22 13-18 14-23 5-11 39-34 0-5 34-28 10-15 23-18 15-21 37-32 21-25 30-21 11-16 22-11-0	0-1
Draughts	16-21 32-27 21-26 31-22 17-26 30-25 15-20 36-31 18-24 31-22 20-31 35-26 13-18 40-35 12-16 42-36 6-12 35-30 10-15 30-25 16-21 25-16 12-21-32-23 33-27 23-32 37-26 2-6 38-33 11-16 22-11-2-13 8-17 33-28 24-33 43-38 5-11 38-27 3-8 45-40 17-22 27-16-5 0-11 26-22 19-24 47-42 1-5 41-35 15-21 48-43 18-23 46-41 8-13 34-28 23-34 39-28-19-8-17 11-15 36-32 5-11 42-37 4-8 17-13 8-17-26 32-27 26-32 27-36 11-16 43-38 16-22 36-31 22-26 31-22 21-26 22-31 15-20 38-33 9-14 35-30 14-18 33-27 18-24 44-38 20-25 30-21 24-28 21-15 28-34 38-29	0-1
Draughts	17-22 31-26 22-31 35-26 18-23 36-31 13-18 42-36 23-28 33-24-13 7-18 46-42 15-21 26-15 10-21 32-26 21-32 37-26 16-22 26-17 12-23 43-37 18-24 37-32 23-28 34-23 24-29 38-33 29-34 39-28 11-16 31-25 6-11 42-37 16-21 25-16 11-22 33-27 22-33-42-31 23-17 31-36 41-35 36-27 44-38 14-18 17-13 8-17 38-34 17-22 30-25 18-23 28-17-26 27-32 26-37 5-10 45-41 1-6 49-44 2-7 47-42 0-5 37-32 7-12 32-26 10-15 26-21 15-26 42-36 9-14 36-32 26-37 25-20 5-10 34-28 3-7 28-23 7-13 23-18 14-23 20-15 10-21 35-30 37-42 44-39 21-25 30-21 13-18 39-34 42-47 48-43 47-38-29 21-15 12-16 15-11 16-5 40-35 4-8 35-31 29-43 41-36 8-14 31-25 19-24 36-31 43-47 31-26 47-20 26-22 6-11 22-16 11-22	1-0
Draughts	16-22 32-26 12-16 30-25 7-12 35-30 15-20 33-28 2-7 28-23 17-28 26-17 13-22 34-23 18-27 41-35 8-13 37-33 10-15 42-37 27-32 37-26-17-8 4-13 45-41 16-22 36-32 13-17 43-37 15-21 25-16-27 5-10 48-43 1-5 46-42 3-8 30-25 7-13 38-34 14-18 27-22 17-26 32-21 18-24 44-38 12-17 35-30 13-18 49-44 9-14 42-36 10-15 21-10-1-12-23 18-27 33-22 24-29 41-35 11-16 22-11 8-13 37-32 14-18 32-26 13-17 36-32 17-22 26-17 18-24 32-26 0-5 11-0 24-28 34-23 29-34 38-29 19-24 29-18	0-1
Draughts	15-21 33-28 17-23 28-17 12-23 32-26 21-32 37-26 18-24 26-22 16-27 36-32 27-36-25 30-21 24-29 35-30 13-17 41-36 23-28 34-23-12 7-16-25 30-21 11-15 45-41 15-26 39-34 10-15 40-35 5-11 35-30 26-31 36-25 8-13 42-37 2-7 25-20 13-17 30-25 3-8 37-33 1-5 46-42 11-16 20-11-22-13-2-11 5-16 43-37 16-22 37-32 8-13 32-27 19-24 27-16 4-8 25-21 13-18 42-37 0-5 47-43 14-19 34-28 5-11 16-5 8-13 44-39 9-14 21-15 18-23 28-17-8 14-3 15-10 24-28 33-24 19-28 38-34 29-38-47 48-44 47-29 5-1 28-33 37-28 3-7 41-35 29-47 28-23 47-31 35-26 7-12 1-17	0-1
Draughts	17-22 32-27 15-21 33-28 22-33-24 34-28 24-33 37-28 21-25 30-21 16-25 31-20 12-16 42-37 7-12 35-30 10-15 37-32 19-24 28-19 12-17 40-35 5-10 35-31 16-21 39-34 0-5 46-42 11-16 20-11-22 17-26-35-46-37-26 36-32 26-37 43-32 13-17 30-25 21-30 47-42 18-24 19-28 5-11 32-26 14-19 26-22 17-26 45-41 1-5 41-36 9-14 44-39 11-16 34-29 3-7 48-44 14-18 28-23 18-27 36-32 26-37-46 38-34 46-33 44-38 33-44 49-38 6-12 29-24 19-28 34-23-32 8-14 32-27 2-6 38-33 16-21 27-22 7-13 22-16 4-8 16-7-18-9 8-14 9-18 6-11 18-13 21-25 13-7 25-31 7-3 11-16 3-25-42 10-15 42-31 5-10 39-34 15-21 31-42 10-15 34-29 21-26 42-37 30-35 37-21-10 35-41 10-43 41-46 43-26 46-19 26-32 19-37 32-43	0-1
Draughts	15-20 34-29 19-24 33-28 24-33 38-27 11-15 37-33 16-21 29-24 18-29 33-28 6-11 32-26 21-32-23-34 39-28 12-16 30-25 17-22 42-37 29-34 28-39 7-12 43-38 14-19 36-32 9-14 35-30 2-6 47-42 22-27 32-23 12-17 23-12-21 15-26-35 40-31 4-9 25-21 14-18 39-34 11-16 21-12 6-17 42-36 3-7 37-32 9-14 45-40 10-15 41-35 1-6 34-28 18-24 46-42 24-33 38-27 5-11 31-25 20-31 36-25 0-5 44-38 13-18 48-43 11-16 38-34 16-22 27-16 17-22 16-27 7-13 27-23 18-27-36-47-38-29 35-31 14-18 25-21 15-26-35 30-41 18-24 40-35 13-17 35-31 6-11 49-44 17-23 31-26 11-16 44-38 16-22 26-17-28 24-33-44 41-35 44-48 35-30 48-44 30-25 44-27 25-20 5-10 20-15 10-21	1-0
Draughts	17-22 34-28 22-27 33-22 16-27 32-23 18-27 30-25 15-21 25-16 12-21 31-26 21-32 37-26 19-24 28-19 13-17 26-22 17-26 39-34 11-15 35-31 26-35 40-31 5-11 34-29 15-21 42-37 21-26 31-22-33 7-12 33-28 14-18 41-35 12-17 46-41 18-24 29-18 0-5 37-32 9-14 18-9 17-22 36-31 10-15 45-40 22-27 32-23 15-21 38-33 21-25 31-20 3-7 44-38 7-12 48-44 12-17 23-12 6-17 38-34 1-6 20-15 11-20 28-23 17-28-37-48-39-28 19-14 8-19 41-36 6-12 35-30 28-34 47-42 20-25 30-21 34-38 21-15 5-11 15-6-17 38-43 36-32 2-6 17-12 6-17 32-27 19-24 42-36 43-47 36-32 47-31 40-35 31-40 32-26 40-22-38 49-44 38-49	1-0
Draughts	18-24 32-27 14-18 30-25 16-21 25-16 12-21 34-28 15-20 27-22 17-26 31-22 7-12 39-34 12-16 34-29 16-27 33-22 24-33 37-28 21-25 35-31 18-24 29-18-7 2-13 40-35 13-18 22-17 9-14 35-30 6-12 17-6-15 10-21 28-23 18-27 38-33 27-38 44-33 4-9 41-35 3-7 46-41 19-24 36-32 25-36-27-38 43-34 21-26 48-44 7-12 44-39 26-32 42-36 14-18 36-27 18-23 27-18-29 20-25 30-21 1-6 35-30 12-16 21-12-1-10 8-14 47-43 0-5 10-1 14-19 1-6 9-14 30-25 14-18 6-11 18-24 29-18 19-24 18-29	0-1
Draughts	16-21 30-25 21-30 32-27 17-22 27-16 12-21 34-28 7-12 28-24 18-29 37-32 14-18 42-37 12-16 32-26 21-32 37-26 29-34 39-28 15-21 26-15 10-21 33-27 16-22 27-16-25 30-21 31-26 21-32 36-27 5-10 28-24 18-29 47-42 13-18 43-37 19-24 41-36 24-28 48-43 11-15 27-22 6-11 35-30 15-20 37-32 8-14 32-27 1-6 44-39 20-25 30-21 10-15 21-10 14-19 39-34 28-39 40-35 9-14 10-5 3-7 5-16 19-24 45-41 4-8 36-31 6-11 16-5 0-11 31-25 24-28 42-37 18-23 27-18-9 7-12 38-34 29-38-47 9-4 47-20 4-17-6-15 20-11-33-42 46-37 2-7 35-31 28-33 37-28 7-12 41-35 39-44 49-38 12-16 31-25 16-22 35-31 22-26 31-22	0-1
Draughts	16-21 32-26 21-32 36-27 11-16 34-28 15-21 37-32 17-22 31-26 22-31 35-26-15 10-21 41-36 16-22 27-16-25 5-10 39-34 0-5 46-41 18-24 32-27 13-18 42-37 10-15 27-22 7-13 36-32 15-21 25-16-7 3-12 47-42 24-29 30-25 18-24 42-36 13-18 32-26 5-10 40-35 10-15 25-20 6-11 22-17 12-23 28-17 15-21 26-15-6 1-12-23 36-32 24-28 33-24-13 8-17 32-26 4-8 38-33 29-38-47 33-28 23-34 35-31 47-25 20-31 17-22 26-17 19-24 37-33 2-7 33-27 34-38 44-33 14-18 31-25 7-12 17-6 24-29 27-23 18-27-38 25-21 38-44 48-39 8-13 21-16 9-14 45-40 14-18 39-34 29-38 41-35 38-43 35-30 43-47 16-12 47-20 40-35 20-2 12-7 2-15 7-3 15-37 49-44 37-15 30-25 15-20 3-7 20-31-40 7-16 40-22 16-27-9 13-18 9-23	0-1
Draughts	16-21 33-28 19-24 28-19 17-23 34-28 23-34 38-29 13-17 43-38 17-23 39-34 7-13 31-26 12-16 29-24 18-29 48-43 13-17 26-22 16-27 35-31 14-18 41-35 21-25 31-20 3-7 37-33 8-13 33-22 17-26-37-48-39-28 38-34 29-38 36-32 9-14 19-8-17 23-12 42-37 12-16 47-42 28-34 35-31 4-9 46-41 16-22 37-33 38-27-36-47 30-25 7-13 31-26 22-31 25-36 47-31 41-36 31-42 45-41 13-17 40-35 42-25 20-31 34-39 49-44 39-48 41-36 48-39 36-32 15-20 31-25 20-31-40 32-26 39-48 26-22 17-26	1-0
Draughts	16-21 32-26 21-32 37-26 18-23 33-27 23-32-21 42-37 12-16 34-28 21-25 30-21-12-23 6-12 36-32 12-16 32-27 16-22 27-16 11-22 37-32 22-27 28-24 27-36-25 38-33 19-28-17 35-31 25-36 41-32 5-11 43-38 1-5 46-41 14-18 33-28 17-23 28-17 13-22 40-35 18-24 47-42 2-6 45-40 11-16 48-43 15-21 42-37 8-14 41-36 5-11 39-34 10-15 35-31 21-25 31-20 4-8 32-27 22-33-42-31 34-29 0-5 29-18 14-23 40-35 31-40 44-39 6-12 43-37 23-27 39-34 40-45 34-29 15-21 37-32 27-36 38-34 12-17 34-28 45-40 28-24 36-41 24-19 40-26 20-15 21-10 49-44 17-23 29-24 26-37 24-18 23-14 44-39 41-45 39-34 45-23 34-29 23-32 29-24 32-23 24-18 16-21 18-27 11-15 27-23 21-26 23-17 37-24 19-28 14-18 17-12 7-16 28-24 18-29	1-0
Draughts	17-23 32-27 23-32 36-27 18-23 27-18 13-24 37-32 24-28 34-23 7-13 30-25 16-21 25-16-7-18 2-7 33-28 8-13 31-26 13-24-33 38-27 4-8 44-38 7-12 27-22 12-16 23-18 16-27-36 42-31 14-23 46-42 9-14 31-25 15-21 25-16 11-22-31 35-26 8-13 42-36 23-27 36-32 27-36 41-32 3-7 40-35 14-18 48-44 6-11 26-22 11-15 45-41 7-12 22-16 12-21 41-36 18-24 38-34 21-26 32-21 15-26 44-38 5-11 36-31 13-18 31-22 11-16 22-11 18-23 38-33 1-5 43-38 5-16 35-31 0-5 34-29 23-27 33-22-11-0 24-28 0-27 28-33 27-41 33-44 39-48 10-15 41-23 19-24 29-18 15-20 48-44 20-25 31-20	0-1
Draughts	15-21 33-28 17-22 38-33 21-25 31-20 13-17 34-29 17-23 28-17-26 16-22 26-17 12-23 30-25 18-24 29-18-27 7-13 33-28 13-18 44-38 10-15 48-44 6-12 36-31 19-24 28-19 12-16 27-22 16-27-36 41-32 5-10 31-26 3-7 42-36 7-13 35-30 13-17 47-42 17-23 37-33 1-5 26-21 15-26-37-28 38-34 11-15 20-11 5-16 25-21 16-25 30-21 23-27 34-23-32 0-5 44-38 10-15 21-10-1 2-6 1-28 18-23 28-12 14-18 12-25 18-24 19-28 8-14 32-26 4-8 26-22 14-18 22-17 8-13 17-8 18-24 28-19 9-14 25-7 14-3-12 36-32 12-16 38-34 16-22 19-14 22-26 32-21	0-1
Draughts	17-23 33-27 19-24 34-28 24-33-22 39-34 15-20 32-27 22-33 37-28-17 13-22 30-25 22-27 36-32 27-36 41-32 16-22 32-27 22-33 38-27 18-23 27-18 14-23 46-41 11-15 42-37 23-28 34-23 15-21 25-16 12-21 37-33 5-11 44-39 21-25 33-27 25-36 41-32 1-5 45-41 7-13 49-44 13-17 23-12-1 11-15 1-28 5-11 28-6 15-21 6-15-26 9-14 39-34 10-15 26-10 0-5 10-1 2-6 1-23-9 8-14 9-18 3-7 18-2 4-9 2-6 9-14 41-36 20-25 6-23 14-19 43-38 25-31 36-25 19-24 23-14 24-28 34-23	0-1
Draughts	15-21 33-28 21-26 31-22 16-27 32-23 18-27 36-32 27-36 41-32 10-15 37-33 11-16 28-24 19-28-37-26 38-33 15-20 30-25 20-31 35-30 31-35 40-31-22-11 5-16 30-25 16-22 33-28 13-18 45-40 18-23 46-41 22-26 40-35 6-11 44-38 14-18 43-37 9-14 38-33 11-16 37-32 26-37-46 34-29 23-34 29-38 46-28 35-30 28-33 38-27 1-6 39-34 14-19 48-43 6-11 43-38 2-6 25-20 8-14 30-25 17-22 27-23 18-27 47-43 27-33 38-27 22-33 43-38 33-44 49-38 19-24 41-35 11-15 20-11-2-13 3-7 13-2 4-9 2-29 14-19 25-21 16-25 29-18 25-30 18-45 30-41 45-23-1 9-14 34-29 0-5 1-10 14-18 10-48 19-24 48-44 18-23 29-18-27	0-1
Draughts	18-23 34-28 23-34 39-28 15-21 38-34 17-23 28-17 12-23 34-28 23-34 44-39 7-12 39-28 10-15 30-25 21-30 33-27 13-17 27-22 17-26 32-21-10 3-7 49-44 7-13 36-32 13-18 32-27 12-17 43-38 17-22 42-36 22-33-24 37-33 8-13 33-28 24-33 38-27 2-7 46-42 16-22 27-16 11-22 42-37 22-27 47-42 18-24 37-33 27-38-49 36-32 49-22 48-43 24-28 32-26 22-27 26-22 27-16 42-36 7-12 36-32 14-18 41-36 30-41 43-38 16-44 32-27 41-32-23 31-25 44-39 45-41 39-48 25-20 48-44 20-15 44-22 41-36 4-8 36-32 12-16 32-27 22-38 15-11 6-15 10-21-12 18-24 12-6 1-12 40-35 5-11 35-30 38-43 30-25 43-47 25-20 47-31 20-15 11-20	1-0
Draughts	15-20 31-26 17-23 26-22 16-27 33-22 20-25 30-21 23-28 34-23 18-27-16-25 35-31 12-16 31-20 11-15 20-11-22 10-15 39-34 13-17 22-13 7-18 36-31 6-12 32-26 5-11 40-35 19-24 37-33 1-6 33-27 2-7 26-22 0-5 22-17 12-23-32 43-37 32-43 48-37 18-23 31-25 7-12 45-40 23-27 25-20 27-32 37-26 14-18 26-21 15-26 42-37 26-32 37-26 5-10 34-29 3-7 35-30 9-14 46-42 14-19 38-33 18-23 29-18-27 10-15 30-25 4-9 47-43 9-14 27-23 11-16 20-11-2-13-4 12-17 4-22-11 19-24 44-38 24-29 11-22 29-34 38-29 14-19 42-37 19-24 29-18	0-1
Draughts	15-20 34-29 20-25 30-21 16-25 31-20 11-16 35-31 17-22 31-25 13-17 39-34 18-24 29-18 14-23 33-27 22-33 38-27-18 19-24 18-29 7-13 37-33 6-11 44-38 17-23 48-44 16-22 25-21 22-27 33-22 11-16 22-11 5-16-25 20-31 3-7 43-37 1-6 31-26 6-11 26-22 12-16 41-35 16-27 37-33 9-14 33-22 13-17 22-13 7-18 47-43 8-13 44-39 13-17 35-31 14-19 38-33 10-15 31-26 4-8 43-38 23-27 33-22-13-4 18-24 29-18 2-6 40-35 19-24 18-29 11-16 34-28 0-5 4-8 16-21 32-27 21-32-23-34-43 8-31 43-47 35-30 47-43 36-32 43-26-35 30-41 5-11 41-36 15-20 49-44 11-16 44-38 6-11 38-33 11-15 36-31 15-21 31-25 20-31 29-24 21-26 42-37 16-21 45-40 31-36 37-32 26-37-28-19 46-41 36-45 39-34 45-18 34-29 18-13 29-24 19-28 40-35 13-40	1-0
Draughts	16-21 33-28 17-22 30-25 21-30 32-26 15-21 26-15 11-20 31-25 20-31 35-26-17 12-23 28-17 13-22 37-33 7-13 42-37 2-7 37-32 10-15 33-28 30-35 40-31 18-24 32-27 24-33 27-16 7-12 16-7-18 14-23 38-27-18 5-10 44-38 15-21 47-42 0-5 42-37 10-15 34-28 21-26 31-22 6-12 36-32 1-6 41-35 8-13 18-7-16 6-12 16-7 3-12 35-30 15-21 28-23 12-17 22-13 5-10 23-18 10-15 48-44 4-8 13-4 15-20 32-27 21-26 4-31 20-25 31-20 9-14 18-9 19-24 20-31 24-28 31-17 28-33 37-28	0-1
Draughts	18-23 31-26 13-18 33-27 8-13 38-33 4-8 43-38 17-22 26-17-28 18-23 28-17 13-22 36-31 16-21 27-16-25 11-16 42-36 16-21 25-16 12-21 48-43 7-13 32-26 21-32 36-27 13-18 41-36 6-11 31-26 15-21 26-15-6 1-12 33-28 12-17 30-25 19-24 28-19 10-15 37-33 5-10 27-23 17-28-37-48 46-42 18-24 19-28 48-43 35-31 15-20 28-23 0-5 23-18 14-23 31-26 20-31-22 38-33 43-29 47-43 29-47 42-37 47-25 33-28 23-34 39-28 8-14 44-39 3-7 39-34 25-36 28-23 36-18 45-41 18-45 37-33 45-18 40-35 10-15 35-31 15-20 34-28 18-41 33-27 41-23-34 31-25 20-31 49-44 31-36 44-39 34-1 39-34 1-39	1-0
Draughts	18-23 32-27 23-32 37-26 13-18 30-25 16-21 25-16 12-21-32 36-27 17-22 27-16 11-22 31-25 6-12 33-28 22-27 28-23 5-11 23-32 18-23 42-37 7-13 34-28 23-34 39-28 15-21 25-16-7-18 14-23-34 38-29 1-5 32-27 11-15 44-38 15-21 27-22 10-15 22-16 21-12 48-44 15-20 29-24 19-28 38-33 28-34 43-38 34-43-32 35-30 2-6 33-27 32-23 47-43 20-25 30-21 12-16 21-12-1-10 8-13 46-42 9-14 10-5 0-11 40-35 13-17 35-30 4-9 44-39 11-16 45-40 14-19 49-44 17-22 42-36 9-14 41-35 3-7 39-34 16-21 44-38 19-24 34-29 22-27 29-18-9 27-32 36-27-18 21-26 9-4 7-12 4-31 12-17 31-8	0-1
Draughts	16-22 32-26 12-16 33-27 22-33 38-27 19-24 30-25 15-20 35-30 7-12 40-35 18-23 27-18-29 2-7 26-22 17-26 31-22 20-31-40 29-24 16-27 44-38 11-16 36-31 6-11 30-25 10-15 37-33 16-22 41-36 12-17 25-21 15-26-35 45-41 7-12 41-30 12-16 34-28 22-26 33-22-31 3-7 38-34 16-21 24-19 13-18 46-41 17-22 34-29 11-15 28-24 18-23 42-37 5-10 37-33 23-28 48-44 28-37-48 39-34 48-39-28 24-33 0-5 47-42 40-45 33-27 22-33 36-32 45-36-47 31-25 47-20 32-26 21-32 30-25 20-47 49-44 32-37 29-24 5-11 44-39 1-6 24-18 14-23 39-34 47-29 19-14 9-18	1-0
Draughts	16-21 34-29 11-16 33-28 19-24 28-19 17-22 38-34 21-26 32-21 16-25 31-20-11 5-16 36-31 10-15 37-33 15-21 29-24 18-29-38-27 42-36 12-17 31-25 7-12 36-31 14-18 44-38 8-14 19-8 3-14 25-20 4-8 49-44 27-32 47-42 0-5 38-34 21-26 44-38 32-36 41-32-21 16-25-36-47 43-37 47-31 35-26 22-31 37-33 17-23 48-43 18-24 46-41 6-11 30-25 14-19 25-36 12-17 36-32 13-18 41-36 24-28 33-24-13-22 11-16 22-11-0 8-14 38-33 19-24 34-28 23-34 39-28-19-8 9-14 8-19 2-7 40-35 7-12 0-11 1-6 11-2 12-17 2-6 17-23 6-34	0-1
Draughts	16-21 32-26 21-32 37-26 18-23 42-37 14-18 47-42 9-14 26-22 17-26 31-22 23-28 34-23 18-27-16 39-34 13-17 37-32 17-23 33-27 12-17 27-18-9 7-12 36-31 17-23 42-36 19-24 32-27 23-32 36-27 15-21 43-37 10-15 31-26 21-32-23 35-31 2-7 40-35 12-17 31-26 24-29 26-21 15-26 37-33 23-28 34-23-12-21-32 8-13 38-34 29-38-27-36 41-32 7-12 48-43 3-7 44-39 11-15 32-27 4-8 45-40 6-11 46-41 5-10 41-36 1-6 30-25 15-20 25-21 11-16 27-23 16-25 49-44 12-17 23-12-3-14 25-30 35-31 20-25 31-20 13-17 20-15 10-21 36-32 21-26 32-21 17-23 44-38 6-11 21-16 11-22 39-34 23-28 34-23 22-27 23-32 0-5 9-4 5-11 4-13 11-16 13-31 30-35 32-27 35-26 43-37 16-21 27-23 26-31 37-33 31-36 14-9 21-26 33-27 26-32 23-17 32-23-12 38-34 36-42 34-29 42-47 9-4 47-38 4-26 38-43 26-48 12-16 40-35 16-21 48-10	0-1
Draughts	16-21 33-27 18-24 30-25 21-30 34-28 24-33-22 32-26 22-27 38-34 27-33 37-28 12-16 43-38 7-12 42-37 2-7 31-25 30-21-32-43 48-37 19-24 28-19 17-22 34-28 13-17 35-31 15-20 47-43 20-25 31-20 22-26 20-15 11-20 37-32 26-37-48 39-34 48-39 36-31 39-48 41-35 48-43 38-47 10-15 46-41 5-11 35-30 16-21 31-26 21-32 40-35 8-13 19-8 3-14 47-43 12-16 43-37 32-43 30-25 20-31-40 49-44 0-5 41-35 40-31 44-38 17-23 28-17-8-19 43-48 34-28 16-21 45-41 48-44 38-49 21-26 49-44 5-10 44-38 7-13 41-35 31-40 28-23 13-17 23-12 6-17 38-33 4-8 33-27 9-14 27-22 40-45 22-13-4 26-32 19-8 45-36 4-9 36-41 9-36-45 11-16 45-41 15-20 8-4 1-6 4-26 6-12 41-18 20-25 26-8 16-21 8-31 25-36 18-45 10-15 45-14 21-25 14-32 15-20 32-41 25-31 41-18 31-35 18-41 35-46	1-0
